exchange,market_type,symbol_raw,leverage_max,price_usd,volume_24h_usd,open_interest_base,open_interest_usd,daily_snapshot
drift,CROSS,1KMEW-USD,4,2.48858,0.0,0.0,0.0,2026-02-09
drift,CROSS,1KMON-USD,5,17.14218,1052164.958504,3301.5,56594.907269999996,2026-02-09
drift,CROSS,1KPUMP-USD,5,2.01531,92328.065924,27850.0,56126.383499999996,2026-02-09
drift,CROSS,1KWEN-USD,4,0.035257,0.0,460.0,16.21822,2026-02-09
drift,CROSS,1MBONK-USD,10,5.903,4773633.051594,28339.8,167289.8394,2026-02-09
drift,CROSS,1MPEPE-USD,4,3.5015,14244.493806,7057.0,24710.0855,2026-02-09
drift,CROSS,2Z-USD,5,0.090111,12840.360677,80742.0,7275.742362,2026-02-09
drift,CROSS,ADA-USD,10,0.24706,138910.156039,175721.0,43413.63026,2026-02-09
drift,CROSS,AI16Z-USD,4,0.082422,0.0,1091.0,89.92240199999999,2026-02-09
drift,CROSS,APT-USD,10,1.039313,7478.843815,47029.7,48878.57859609999,2026-02-09
drift,CROSS,ARB-USD,10,0.108438,3221.525119,142761.0,15480.717318,2026-02-09
drift,CROSS,ASTER-USD,10,0.474613,409026.607305,141178.0,67004.914114,2026-02-09
drift,CROSS,AVAX-USD,10,8.305014,49966.046004,10106.2,83932.13248680001,2026-02-09
drift,CROSS,BERA-USD,5,0.38575,951.737323,45780.3,17659.750725,2026-02-09
drift,CROSS,BNB-USD,10,623.778546,71376.963234,300.24,187283.27065104002,2026-02-09
drift,CROSS,BREAKPOINT-USD,1,1e-06,0.0,0.0,0.0,2026-02-09
drift,CROSS,BTC-USD,101,64040.51684,123804186.91281,550.3671,35245793.535731964,2026-02-09
drift,CROSS,CLOUD-USD,2,0.039335,1271.052129,79866.0,3141.52911,2026-02-09
drift,CROSS,DBR-USD,2,0.024672,0.0,0.0,0.0,2026-02-09
drift,CROSS,DEMOCRATS-USD,1,1e-06,0.0,0.0,0.0,2026-02-09
drift,CROSS,DOGE-USD,10,0.089119,195906.827148,4057878.0,361634.02948200004,2026-02-09
drift,CROSS,DRIFT-USD,5,0.082846,112929.2384,10428082.0,863924.881372,2026-02-09
drift,CROSS,DYM-USD,5,0.242627,0.0,547.0,132.716969,2026-02-09
drift,CROSS,ETH-USD,101,1879.855697,27644745.959011,9432.507,17731752.02094238,2026-02-09
drift,CROSS,FARTCOIN-USD,10,0.1835,422433.773929,1036504.0,190198.484,2026-02-09
drift,CROSS,FED-USD,1,0.999999,0.0,0.0,0.0,2026-02-09
drift,CROSS,FWOG-USD,4,0.030393,0.0,13687.0,415.988991,2026-02-09
drift,CROSS,GOAT-USD,4,0.078436,0.0,60.0,4.706160000000001,2026-02-09
drift,CROSS,HNT-USD,5,0.758503,380.700779,65765.0,49882.949795,2026-02-09
drift,CROSS,HYPE-USD,10,32.323922,2534479.27601,53849.0,1740610.875778,2026-02-09
drift,CROSS,INJ-USD,10,2.983259,405656.264367,25402.5,75782.23674749999,2026-02-09
drift,CROSS,IO-USD,2,0.501698,0.0,20.0,10.03396,2026-02-09
drift,CROSS,IP-USD,5,1.167623,9288.936021,9656.0,11274.567688000001,2026-02-09
drift,CROSS,JTO-USD,10,0.233241,54994.046001,407410.0,95024.71581000001,2026-02-09
drift,CROSS,JUP-USD,10,0.157803,216307.068316,6057173.0,955840.070919,2026-02-09
drift,CROSS,KAITO-USD,5,0.29797,595.774771,10984.0,3272.90248,2026-02-09
drift,CROSS,KAMALA-USD,1,1e-06,0.0,0.0,0.0,2026-02-09
drift,CROSS,KMNO-USD,2,0.02714,12118.507374,3717418.0,100890.72452,2026-02-09
drift,CROSS,LANDO-USD,1,0.999999,0.0,0.0,0.0,2026-02-09
drift,CROSS,LAUNCHCOIN-USD,4,0.074973,0.0,0.0,0.0,2026-02-09
drift,CROSS,LINK-USD,10,8.020308,169808.776687,33236.0,266562.956688,2026-02-09
drift,CROSS,LIT-USD,10,1.423114,795809.024102,85043.0,121025.883902,2026-02-09
drift,CROSS,LNDO-USD,1,1e-06,0.0,0.0,0.0,2026-02-09
drift,CROSS,LTC-USD,10,50.526343,2731.71546,349.94,17681.188469419998,2026-02-09
